dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2019-04-14 14:00:00,-0.007043464754265032,-0.0010942409229871574,0.0,0.006764927640737883,8.789415295299901e-08,-0.0008203519319443118,-0.007165988968078735,0.001229410378982667,0.0,0.007155539200608286,0.005355426364557219,-0.003951215671878092,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,-0.002084844181528128,0.0,0.007865752377621818,-0.0010192082675568878,0.0026001784640029427,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 15:00:00,-0.007043464754265032,0.000849777484473595,0.0,0.00871888797985448,8.789415295299901e-08,0.0001497010240719014,-0.007165988968078735,0.002089061260134808,0.0,0.0080195864343235,0.005355426364557219,-0.0035222552900199735,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,-0.0016293914224169408,0.0,0.008323534374041751,-0.0010192082675568878,0.0028274465256663286,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 16:00:00,-0.007043464754265032,-0.0025273935694794542,0.0,0.005113587981196632,8.789415295299901e-08,-0.0015349673162446272,-0.007165988968078735,-0.0005166694355828315,0.0,0.005237837827667307,0.005355426364557219,-0.004822098246250493,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,-0.004248000245493488,0.0,0.005528037718557697,-0.0010192082675568878,0.0015211794431189852,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 17:00:00,-0.007043464754265032,-0.002487725720649896,0.0,0.005154148242502625,8.789415295299901e-08,-0.0015155443303088983,-0.007165988968078735,-0.0008163404860067388,0.0,0.004931425040746075,0.005355426364557219,-0.004968829333755081,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,-0.004072008382476255,0.0,0.00570798889217386,-0.0010192082675568878,0.001607352189588649,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 18:00:00,-0.007043464754265032,0.006581513074421009,0.0,0.005154148242502625,8.789415295299901e-08,0.00301015017700743,-0.007165988968078735,0.008906875947398965,0.0,0.004931425040746075,0.005355426364557219,-0.00011678957601618262,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,0.005228377259663045,0.0,0.00570798889217386,-0.0010192082675568878,0.006248392652590858,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 19:00:00,-0.007043464754265032,0.007312992621256816,0.0,0.005154148242502625,8.789415295299901e-08,0.0033755564107379103,-0.007165988968078735,0.008226966412550555,0.0,0.004931425040746075,0.005355426364557219,-0.0004564343186219077,0.0,0.0,0.0,0.0,0.0,0.0,-0.006520461283724582,0.005555302970869301,0.0,0.00570798889217386,-0.0010192082675568878,0.0064117064367674535,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 20:00:00,-0.009154954491802229,0.006048172673559399,0.0,0.005154148242502625,8.789415295299901e-08,0.0027451273247196366,-0.008995070599292065,0.007131313948795783,0.0,0.004931425040746075,0.005355426364557219,-0.0010025446029956282,0.0,0.0,0.0,0.0,0.0,0.0,-0.008579214421571767,0.00432207318535731,0.0,0.00570798889217386,-0.0010192082675568878,0.005797022957157414,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 21:00:00,-0.006471856250096693,0.008733338827839957,0.0,0.005154148242502625,8.789415295299901e-08,0.004084760279007301,-0.006600161291858968,0.009528069056354978,0.0,0.004931425040746075,0.005355426364557219,0.00019319969771556763,0.0,0.0,0.0,0.0,0.0,0.0,-0.00549370919836413,0.007409956463513582,0.0,0.00570798889217386,-0.0010192082675568878,0.007337572018457609,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 22:00:00,-0.006471856250096693,-0.02184305755886067,0.0,0.005154148242502625,8.789415295299901e-08,-0.011178706899410142,-0.006600161291858968,-0.01818279015960428,0.0,0.004931425040746075,0.005355426364557219,-0.013639816619161822,0.0,0.0,0.0,0.0,0.0,0.0,-0.00549370919836413,-0.024986549520048765,0.0,0.00570798889217386,-0.0010192082675568878,-0.008834477804607424,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 23:00:00,-0.006471856250096693,-0.003835601965017435,0.0,0.005154148242502625,8.789415295299901e-08,-0.0021778374606171973,-0.006600161291858968,-0.0016675326821574063,0.0,0.004931425040746075,0.005355426364557219,-0.005384809379084419,0.0,0.0,0.0,0.0,0.0,0.0,-0.00549370919836413,-0.004606280337014341,0.0,0.00570798889217386,-0.0010192082675568878,0.0013524217875074424,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 00:00:00,-0.007617892780109007,-0.004974023973764742,0.0,0.005154148242502625,8.789415295299901e-08,-0.002746737479334458,-0.0075837502627673385,-0.0026445864694665884,0.0,0.004931425040746075,0.005355426364557219,-0.0058730693684530405,0.0,0.0,0.0,0.0,0.0,0.0,-0.007743514675787804,-0.006841137607115352,0.0,0.00570798889217386,-0.0010192082675568878,0.00023560365414238113,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 01:00:00,-0.007617892780109007,0.017727804183205617,0.0,0.005154148242502625,8.789415295299901e-08,0.00860109673762945,-0.0075837502627673385,0.017952654645976274,0.0,0.004931425040746075,0.005355426364557219,0.004422756848217213,0.0,0.0,0.0,0.0,0.0,0.0,-0.007743514675787804,0.011521914293264646,0.0,0.00570798889217386,-0.0010192082675568878,0.009414638366332955,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 02:00:00,-0.007617892780109007,-0.002051740560821167,0.0,0.005154148242502625,8.789415295299901e-08,-0.0012207033942364335,-0.0075837502627673385,-0.0005771770574919226,0.0,0.004931425040746075,0.005355426364557219,-0.00477848139178513,0.0,0.0,0.0,0.0,0.0,0.0,-0.007743514675787804,0.0035318359924226116,0.0,0.00570798889217386,-0.0010192082675568878,0.005447057053192355,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 03:00:00,-0.007617892780109007,0.0010719481853670534,0.0,0.005154148242502625,8.789415295299901e-08,0.0003396432174003711,-0.0075837502627673385,0.0040265185650611044,0.0,0.004931425040746075,0.005355426364557219,-0.002478840982854014,0.0,0.0,0.0,0.0,0.0,0.0,-0.007743514675787804,-0.0028205861748664017,0.0,0.00570798889217386,-0.0010192082675568878,0.002273891859793575,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 04:00:00,-0.007617892780109007,-0.009453061365853433,0.0,0.005154148242502625,8.789415295299901e-08,-0.004761659046023515,-0.0075837502627673385,-0.008968161165194579,0.0,0.004931425040746075,0.005355426364557219,-0.008777152523363238,0.0,0.0,0.0,0.0,0.0,0.0,-0.007743514675787804,-0.006937350548727888,0.0,0.00570798889217386,-0.0010192082675568878,0.0002785626093866579,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 05:00:00,0.000319914634386396,-0.004852561403845274,0.0,0.009814237372093266,8.789415295299901e-08,-0.002467823856556785,0.0008185143564389845,-0.004098476623484342,0.0,0.009864185433043458,0.005355426364557219,-0.006349100386503487,0.0,0.0,0.0,0.0,0.0,0.0,-0.003474414275632754,-0.004463116140765647,0.0,0.008214271462290644,-0.0010192082675568878,0.001512229819220906,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 06:00:00,0.000319914634386396,0.00034476902531158527,0.0,0.009814237372093266,8.789415295299901e-08,0.00011667024961912239,0.0008185143564389845,0.0026477539231820084,0.0,0.009864185433043458,0.005355426364557219,-0.0029943794726762793,0.0,0.0,0.0,0.0,0.0,0.0,-0.003474414275632754,0.003860604786632811,0.0,0.008214271462290644,-0.0010192082675568878,0.005651394717729056,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 07:00:00,0.0016338021298557093,0.001660450129789626,0.0,0.009814237372093266,8.789415295299901e-08,0.0007735855961328118,0.001583777896281318,0.003414062136623752,0.0,0.009864185433043458,0.005355426364557219,-0.0026117642448250907,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,0.0019816741019042586,0.0,0.008214271462290644,-0.0010192082675568878,0.004713250666231613,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 08:00:00,0.0016338021298557093,0.006272054260368379,0.0,0.009814237372093266,8.789415295299901e-08,0.003075671799606697,0.001583777896281318,0.007768385195815498,0.0,0.009864185433043458,0.005355426364557219,-0.0004381112693743307,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,0.003756202801138857,0.0,0.008214271462290644,-0.0010192082675568878,0.005599085165573982,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 09:00:00,0.0016338021298557093,0.0005552646092150644,0.0,0.009814237372093266,8.789415295299901e-08,0.00021753236465767156,0.001583777896281318,-8.749302525001314e-06,0.0,0.009864185433043458,0.005355426364557219,-0.00432633108451571,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,-0.003035577205366586,0.0,0.008214271462290644,-0.0010192082675568878,0.0022034985768361265,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 10:00:00,0.0016338021298557093,0.0004455554991497341,0.0,0.009814237372093266,8.789415295299901e-08,0.00016269686372055074,0.001583777896281318,0.004790408318963121,0.0,0.009864185433043458,0.005355426364557219,-0.001927585783475608,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,0.0011649230244158868,0.0,0.008214271462290644,-0.0010192082675568878,0.004303019155842288,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 11:00:00,0.0016338021298557093,0.007483171564542992,0.0,0.009814237372093266,8.789415295299901e-08,0.0035602962797658443,0.001583777896281318,0.008968420409480232,0.0,0.009864185433043458,0.005355426364557219,8.946250490354715e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,0.009869206804940786,0.0,0.008214271462290644,-0.0010192082675568878,0.00850524746938007,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 13:00:00,0.0016338021298557093,0.0005682078635516653,0.0,0.009814237372093266,8.789415295299901e-08,0.00020316493876561693,0.001583777896281318,0.001808731897501377,0.0,0.009864185433043458,0.005355426364557219,-0.0033864797754467753,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,-0.0012521676447239463,0.0,0.008214271462290644,-0.0010192082675568878,0.0031059545252079745,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 14:00:00,0.0016338021298557093,-0.004648026606073241,0.0,0.009814237372093266,8.789415295299901e-08,-0.0023779772678813116,0.001583777896281318,-0.004410779627839572,0.0,0.009864185433043458,0.005355426364557219,-0.006464072202755537,0.0,0.0,0.0,0.0,0.0,0.0,-0.00535078349847557,-0.006774605068398504,0.0,0.008214271462290644,-0.0010192082675568878,0.0003732943273549562,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 15:00:00,-0.0009071483185995413,-0.0071912950683375035,0.0,0.009814237372093266,8.789415295299901e-08,-0.0036482969391695985,0.0004294850243333288,-0.005566125517888897,0.0,0.009864185433043458,0.005355426364557219,-0.007041147974758418,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038002026461650944,-0.005222609679322926,0.0,0.008214271462290644,-0.0010192082675568878,0.0011484898294201137,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 16:00:00,0.000902572144663396,-0.005363217817894139,0.0,0.009814237372093266,8.789415295299901e-08,-0.0027435572159141544,0.0017955754643724055,-0.004186178224271561,0.0,0.009864185433043458,0.005355426364557219,-0.006358193722014641,0.0,0.0,0.0,0.0,0.0,0.0,-0.003447070027412989,-0.004865895081773271,0.0,0.008214271462290644,-0.0010192082675568878,0.0013250326238725798,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 17:00:00,0.000902572144663396,0.007044465057308754,0.0,0.009814237372093266,8.789415295299901e-08,0.0034494313676388874,0.0017955754643724055,0.00913283233960396,0.0,0.009864185433043458,0.005355426364557219,0.00028966157828087553,0.0,0.0,0.0,0.0,0.0,0.0,-0.003447070027412989,0.006817627941437506,0.0,0.008214271462290644,-0.0010192082675568878,0.007156574695521497,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 18:00:00,-0.003609267513307534,0.0026635959887342927,0.0,0.009814237372093266,8.789415295299901e-08,0.0012813680865753178,-0.004165265322589187,0.0033450240383575093,0.0,0.009864185433043458,0.005355426364557219,-0.0025746866730241066,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,0.004456455776254604,0.0,0.008214271462290644,-0.0010192082675568878,0.005988046124712555,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 19:00:00,-0.003609267513307534,-0.004912619164589123,0.0,0.009814237372093266,8.789415295299901e-08,-0.002497632371471841,-0.004165265322589187,-0.002222959864856445,0.0,0.009864185433043458,0.005355426364557219,-0.005351985534635055,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.004287920484792077,0.0,0.008214271462290644,-0.0010192082675568878,0.0016263693207827666,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 20:00:00,-0.003609267513307534,0.008915633966763311,0.0,0.009814237372093266,8.789415295299901e-08,0.004413183640205806,-0.004165265322589187,0.010823033952862155,0.0,0.009864185433043458,0.005355426364557219,0.0011678880970764872,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,0.0019750789808833397,0.0,0.008214271462290644,-0.0010192082675568878,0.004756369659754367,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 21:00:00,-0.003609267513307534,0.0008077505039607216,0.0,0.009814237372093266,8.789415295299901e-08,0.00036071762637923145,-0.004165265322589187,0.00042378350248872647,0.0,0.009864185433043458,0.005355426364557219,-0.004029844358348064,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.0008195742897179059,0.0,0.008214271462290644,-0.0010192082675568878,0.0033595516798834374,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 22:00:00,-0.003609267513307534,-0.00017429065252720036,0.0,0.009814237372093266,8.789415295299901e-08,-0.00013015564153749562,-0.004165265322589187,0.005192989233820327,0.0,0.009864185433043458,0.005355426364557219,-0.001645956893714376,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,0.0001609224760198598,0.0,0.008214271462290644,-0.0010192082675568878,0.0038496529840902315,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 23:00:00,-0.003609267513307534,0.007041014319946749,0.0,0.009814237372093266,8.789415295299901e-08,0.003476748018614208,-0.004165265322589187,0.007330886508072657,0.0,0.009864185433043458,0.005355426364557219,-0.0005772301340074885,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,0.00740275136076719,0.0,0.008214271462290644,-0.0010192082675568878,0.00746981584764711,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 00:00:00,-0.003609267513307534,-0.004228929270755677,0.0,-0.0014635735725075979,8.789415295299901e-08,-0.002153692746947719,-0.004165265322589187,-0.0031966730239142167,0.0,-0.0006707232072915102,0.005355426364557219,-0.00583677734236086,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.006131386556424285,0.0,-0.0053293144039387175,-0.0010192082675568878,0.0007081882279171411,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 01:00:00,-0.003609267513307534,-0.0019509198310171815,0.0,0.0008231009097450542,8.789415295299901e-08,-0.001015488973105073,-0.004165265322589187,-0.0010280915275128377,0.0,0.0015061070920050356,0.005355426364557219,-0.004753249065422407,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.0011392594827097542,0.0,-0.00031819838637908195,-0.0010192082675568878,0.003202496537480686,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 02:00:00,-0.003609267513307534,-0.010744075845986353,0.0,0.0008231009097450542,8.789415295299901e-08,-0.005396075485899303,-0.004165265322589187,-0.009286424177144627,0.0,0.0015061070920050356,0.005355426364557219,-0.008867396541204694,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.007885881390983358,0.0,-0.00031819838637908195,-0.0010192082675568878,-0.00015854480967537584,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 03:00:00,-0.003609267513307534,0.004412742877428762,0.0,0.0008231009097450542,8.789415295299901e-08,0.002156655262750342,-0.004165265322589187,0.007548112665197074,0.0,0.0015061070920050356,0.005355426364557219,-0.0004786491154664691,0.0,0.0,0.0,0.0,0.0,0.0,-0.005878831864485165,-0.003496941353626641,0.0,-0.00031819838637908195,-0.0010192082675568878,0.002028489486836592,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 04:00:00,-0.005968631841386778,0.002029181468972497,0.0,-0.001547398379005512,8.789415295299901e-08,0.0009773156141086674,-0.007121164406277256,0.004561898582310643,0.0,-0.0014637422831465224,0.005355426364557219,-0.0019561695413240943,0.0,0.0,0.0,0.0,0.0,0.0,-0.004769473535947435,-0.0023762057094606805,0.0,0.0007963955309194257,-0.0010192082675568878,0.002583007602510781,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 05:00:00,-0.007505471533683419,0.0004784922260648611,0.0,-0.0031166922673195162,8.789415295299901e-08,0.00020893726687996027,-0.009137938620384166,0.0025269497878039502,0.0,-0.003523105705480855,0.005355426364557219,-0.0029645021898992777,0.0,0.0,0.0,0.0,0.0,0.0,-0.005175034480126713,-0.002785421450461259,0.0,0.00038227015777247015,-0.0010192082675568878,0.0023802380816876304,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 06:00:00,-0.007505471533683419,0.004885348726740753,0.0,-0.0031166922673195162,8.789415295299901e-08,0.002412098758307871,-0.009137938620384166,0.006570005276604139,0.0,-0.003523105705480855,0.005355426364557219,-0.0009432191825527354,0.0,0.0,0.0,0.0,0.0,0.0,-0.005175034480126713,0.001210789880948358,0.0,0.00038227015777247015,-0.0010192082675568878,0.00437810184594208,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 07:00:00,-0.003359110105633071,0.008902988533336218,0.0,-0.0031166922673195162,8.789415295299901e-08,0.004409941861434478,-0.0033143000167469546,0.012212852066301504,0.0,-0.003523105705480855,0.005355426364557219,0.001862787100611345,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019039746125526936,0.006040681451173548,0.0,0.00038227015777247015,-0.0010192082675568878,0.00677985163610074,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 08:00:00,-0.003359110105633071,0.010397263159449329,0.0,-0.0031166922673195162,8.789415295299901e-08,0.00515612750152356,-0.0033143000167469546,0.014785892995893602,0.0,-0.003523105705480855,0.005355426364557219,0.003147668848230441,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019039746125526936,0.011135844462237136,0.0,0.00038227015777247015,-0.0010192082675568878,0.00932418813645225,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 09:00:00,-0.003359110105633071,0.006800579317278038,0.0,-0.0031166922673195162,8.789415295299901e-08,0.00335893914396841,-0.0033143000167469546,0.005015508527379094,0.0,-0.003523105705480855,0.005355426364557219,-0.0017343897330018634,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019039746125526936,0.004480328723486064,0.0,0.00038227015777247015,-0.0010192082675568878,0.005998564889014525,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 10:00:00,-0.003359110105633071,-0.0035272108771895756,0.0,-0.0031166922673195162,8.789415295299901e-08,-0.0017884346046543043,-0.0033143000167469546,-0.0019101700947191484,0.0,-0.003523105705480855,0.005355426364557219,-0.005186150047602609,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019039746125526936,-0.005658362179539166,0.0,0.00038227015777247015,-0.0010192082675568878,0.0009454382842943934,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 11:00:00,0.0012124768845763545,-0.0008807413486550553,0.0,-0.0031166922673195162,8.789415295299901e-08,-0.0004654106141351942,0.0004112153114126625,0.00024651265356451625,0.0,-0.003523105705480855,0.005355426364557219,-0.004107980438939852,0.0,0.0,0.0,0.0,0.0,0.0,0.001517441866468689,-0.004669702278692067,0.0,0.00038227015777247015,-0.0010192082675568878,0.0014396894945130393,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 12:00:00,0.0012124768845763545,0.0015453385256552436,0.0,-0.000666204440888025,8.789415295299901e-08,0.000745272341458775,0.0004112153114126625,0.003608026882839612,0.0,-0.00012777244195562743,0.005355426364557219,-0.002430489097676026,0.0,0.0,0.0,0.0,0.0,0.0,0.001517441866468689,-0.0022056204771224172,0.0,0.0028711422357350245,-0.0010192082675568878,0.00266933649416005,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 13:00:00,0.0012124768845763545,-0.0018012652245449558,0.0,-0.000666204440888025,8.789415295299901e-08,-0.0009270578333358556,0.0004112153114126625,-0.0013387589252689424,0.0,-0.00012777244195562743,0.005355426364557219,-0.004902445681914867,0.0,0.0,0.0,0.0,0.0,0.0,0.001517441866468689,-0.0011123249651981203,0.0,0.0028711422357350245,-0.0010192082675568878,0.0032156668072271916,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 14:00:00,0.0009876031557078655,-0.0020266143855950337,0.0,-0.000666204440888025,8.789415295299901e-08,-0.0010394833084222,0.0018951952637519397,0.00014835848483262882,0.0,-0.00012777244195562743,0.005355426364557219,-0.004160530865987552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017665981882506025,-0.00440330819792,0.0,0.0028711422357350245,-0.0010192082675568878,0.0015738131090999071,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 15:00:00,0.0009876031557078655,-0.0024893351373272777,0.0,-0.000666204440888025,8.789415295299901e-08,-0.0012702439068636804,0.0018951952637519397,0.0006361995330976351,0.0,-0.00012777244195562743,0.005355426364557219,-0.0039172426801421635,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017665981882506025,-0.002587423413787488,0.0,0.0028711422357350245,-0.0010192082675568878,0.0024794017560721823,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 16:00:00,0.0009876031557078655,-0.001886526524994259,0.0,-0.000666204440888025,8.789415295299901e-08,-0.000969984621003226,0.0018951952637519397,-0.00161408435519248,0.0,-0.00012777244195562743,0.005355426364557219,-0.005038110264741315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017665981882506025,-0.003373538198400582,0.0,0.0028711422357350245,-0.0010192082675568878,0.0020878375696901296,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 17:00:00,-0.003265384421110917,-0.006127945683955095,0.0,-0.000666204440888025,8.789415295299901e-08,-0.003088786369370856,-0.0009414617863201459,-0.004443025503564362,0.0,-0.00012777244195562743,0.005355426364557219,-0.006451308354002556,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.004110257324396297,0.0,0.0028711422357350245,-0.0010192082675568878,0.00171980939003763,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 18:00:00,-0.003265384421110917,0.005321580640649798,0.0,-0.000666204440888025,8.789415295299901e-08,0.0026269985651175038,-0.0009414617863201459,0.004905395769247482,0.0,-0.00012777244195562743,0.005355426364557219,-0.001784428348883013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.00217917236276416,0.0,0.0028711422357350245,-0.0010192082675568878,0.002683837596793589,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 19:00:00,-0.003265384421110917,-0.0013372723664598482,0.0,-0.000666204440888025,8.789415295299901e-08,-0.0007022591475762401,-0.0009414617863201459,0.0019636660081409013,0.0,-0.00012777244195562743,0.005355426364557219,-0.0032552186614740867,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.0011066238404677411,0.0,0.0028711422357350245,-0.0010192082675568878,0.003220084670618631,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 20:00:00,-0.003265384421110917,-0.0011152827231834697,0.0,-0.00044073227954882305,8.789415295299901e-08,-0.0005913434079109184,-0.0009414617863201459,0.00015516347576373705,0.0,-0.0019646463102325666,0.005355426364557219,-0.004158825663605637,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.0036214955281361444,0.0,0.0003168178693347375,-0.0010192082675568878,0.001963544729005967,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 21:00:00,-0.003265384421110917,0.008113276926381422,0.0,-0.00044073227954882305,8.789415295299901e-08,0.004022534228122113,-0.0009414617863201459,0.009369912203428237,0.0,-0.0019646463102325666,0.005355426364557219,0.0004481471133693255,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,0.0065670805671265,0.0,0.0003168178693347375,-0.0010192082675568878,0.0070573887495264855,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 22:00:00,-0.003265384421110917,-0.00436491565939367,0.0,-0.00044073227954882305,8.789415295299901e-08,-0.0022080916381129754,-0.0009414617863201459,-0.0024899342949641027,0.0,-0.0019646463102325666,0.005355426364557219,-0.005473725453872426,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.0058845273914045395,0.0,0.0003168178693347375,-0.0010192082675568878,0.0008400371507794498,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 23:00:00,-0.003265384421110917,0.0009651147590903032,0.0,-0.00044073227954882305,8.789415295299901e-08,0.0004429937869363438,-0.0009414617863201459,0.0036769582423401186,0.0,-0.0019646463102325666,0.005355426364557219,-0.0024063960692602485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.0017917997538747614,0.0,0.0003168178693347375,-0.0010192082675568878,0.002875704818064143,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 00:00:00,-0.003265384421110917,-0.0011753574521765988,0.0,-0.0026248177329796663,8.789415295299901e-08,-0.0006265381203817537,-0.0009414617863201459,0.0011985983532739877,0.0,-0.0044935040798328545,0.005355426364557219,-0.003644760653122181,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025053267064742597,-0.002804238972249205,0.0,-0.0007162503282784045,-0.0010192082675568878,0.002369818293318861,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 01:00:00,0.0003181419967757458,0.001993639131406956,0.0,-0.0026248177329796663,8.789415295299901e-08,0.0009526387190342488,0.0002723728483364615,0.0022720208320541734,0.0,-0.0044935040798328545,0.005355426364557219,-0.0031098519295913686,0.0,0.0,0.0,0.0,0.0,0.0,0.0005224778425791683,-0.00012668029043888876,0.0,-0.0007162503282784045,-0.0010192082675568878,0.00370410141574199,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 02:00:00,0.0003181419967757458,-0.0018102174601754496,0.0,-0.0026248177329796663,8.789415295299901e-08,-0.0009488731792057904,0.0002723728483364615,0.0019166778573228385,0.0,-0.0044935040798328545,0.005355426364557219,-0.003287484518554602,0.0,0.0,0.0,0.0,0.0,0.0,0.0005224778425791683,-0.0025165431803235013,0.0,-0.0007162503282784045,-0.0010192082675568878,0.0025094315824117424,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 03:00:00,0.00019211902199640582,-0.0019367151621696326,0.0,-0.002751648379612487,8.789415295299901e-08,-0.0010118623667010104,-4.8398242126080477e-05,0.0015946984255507531,0.0,-0.0048163309683086596,0.005355426364557219,-0.003447813303012907,0.0,0.0,0.0,0.0,0.0,0.0,-0.000957265350938807,-0.004001860550821282,0.0,-0.0022054770856455653,-0.0010192082675568878,0.0017698218277262846,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 04:00:00,0.0028163839969566457,0.0002517810469668982,0.0,-0.002751648379612487,8.789415295299901e-08,8.13574549305494e-05,0.0009736328615057559,0.0024470175386204183,0.0,-0.0048163309683086596,0.005355426364557219,-0.003022054215620739,0.0,0.0,0.0,0.0,0.0,0.0,0.0022224363577563345,-0.001350159902425554,0.0,-0.0022054770856455653,-0.0010192082675568878,0.0030944262285733963,0.0,0.0,0.0,0.0,0.0,0.0
